beatmap_id,diff_sr,diff_size,diff_approach,main_skillset
2163407,5.63,4,9.2,Tech
1609182,6.17,4.2,9.7,
1653723,6.11,4.2,9.3,Jump Aim
2097308,6.37,4.1,9.3,Streams
1814068,5.74,4.1,9.2,Alt
1197211,5.55,4,9.2,Tech
2250247,6.16,4.2,9.6,Strain Stamina
152480,5.41,5,8,Pattern Processing
1617055,5.97,4,9.5,Awkward Aim
449984,5.97,4,9,Flow Aim
915675,6.1,5.6,10,General Mechanics
2223705,5.62,5.5,10,Alt
611679,5.97,4,10,Jump Aim
81227,6.44,4,9.7,Speed
187639,5.54,4,9,Awkward Aim
1373594,5,5,8,Pattern Processing
1505170,6.04,4.2,9.3,
2054768,6.45,4,9.7,Jump Aim
641169,6.58,4.5,9.6,Streams
1863462,6.15,4.4,9.4,Alt
1781876,6.41,3,9.5,Tech
1522698,6.1,3.8,8.6,Strain Stamina
97934,6.22,4,9,Awkward Aim
227061,5.26,5,8,High Density Reading
403039,6.29,4,9.4,Flow Aim
1181126,6.59,5.2,10,General Mechanics
1919061,6.6,4,9.7,Jump Aim
642573,6,4,10,Speed
1469159,6.44,3.8,9.7,Speed
403096,6.29,4,10.3,Low Density Reading
252755,6.34,4,9,Awkward Aim
2196360,6,3,9.3,Pattern Processing
1859321,6.52,4.2,9.5,Jump Aim
1726857,6.72,3.5,9.7,Alt
1509639,6.2,4,9.5,Tech
2185651,6.75,4,9.5,Strain Stamina
2224855,6.41,4,9.2,Pattern Processing
2287620,5.32,4,8,High Density Reading
1501737,6,3.8,9.5,Flow Aim
767914,6.78,5.2,10,General Mechanics
587547,6.36,5.9,10,Alt
2185147,6.71,4,9.7,Jump Aim
2096920,6.74,4,9.7,Speed
1914105,6.75,4,10,
1345731,6.25,4,10.3,Low Density Reading
2137969,6.25,3.5,9.3,Awkward Aim
412985,6.32,4,9,Tech
720314,7.1,5,9.5,
1408543,6.99,4.3,9.6,Jump Aim
1907933,6.8,4,9.4,Streams
890915,6.26,4.3,9.5,Alt
1559554,6.56,4,9.4,Tech
2287891,6.59,4.2,9.6,Strain Stamina
2226504,6.67,4,9.5,Pattern Processing
1092646,6.05,3.8,9.3,Flow Aim
1279490,6.59,5.2,10,General Mechanics
2245963,7.03,4.1,10.1,Jump Aim
721157,6.74,4.2,10.3,Speed
38971,6.13,4,9,Low Density Reading
124664,6.55,4,9,Awkward Aim
2398960,5.71,5,8,Pattern Processing
2153771,5.91,4,9.4,Tech
463136,7.16,4,9.2,Streams
410858,6.53,4,9,Pattern Processing
431717,6.37,4,9,Awkward Aim
2223544,5.72,5,8,High Density Reading
2223745,6.65,4.5,9.5,Flow Aim
2026835,7.32,5.9,10,General Mechanics
735004,6.57,6.5,10,Precision
1582902,6.47,5.7,10,Alt
1072406,7.47,4,10.1,Jump Aim
336295,6.95,4,10.3,Speed
85075,7.29,4,9.7,Speed
39642,7.16,5,9.7,Low Density Reading
105143,5.6,5,8,Awkward Aim
2171871,,,,#N/A
128775,7.08,4,9,Tech
2258368,5.77,4,9.7,Jump Aim
1052124,6.18,4,9.3,Tech
291285,6.14,4,9,Strain Stamina
1507681,5.35,4,9.2,Awkward Aim
442170,5.77,4,9.3,High Density Reading
114635,5.77,5.2,10,General Mechanics
374776,5.84,6.5,10,Precision
441721,6.03,5.2,10,Alt
720614,6.16,4,9.7,Speed
1125982,5.78,4,9.7,Speed
239037,5.39,4,9,Pattern Processing
2206621,5.64,4.2,9.3,Tech
674484,6.06,4.5,9.3,
1791443,5.97,4,9.3,Streams
2220831,6.15,4,9,Alt
964063,5.82,4,9.3,Awkward Aim
2266782,6.06,4,9,High Density Reading
354088,5.85,4,9,Flow Aim
180418,5.84,5.2,10,Precision
517595,5.85,5.9,10,Alt
74959,6.3,4,9.7,Speed
775380,6.33,4,10,Speed
656337,5.87,4,9,Awkward Aim
148000,5.8,4,9,Pattern Processing
1250198,5.36,4.1,9.3,Tech
1742470,6.32,4,9.4,
1430503,5.91,4,9.2,Jump Aim
970076,6.06,4.5,9,Streams
803199,6.34,4.2,9.4,Alt
991014,6.22,4,9.3,Strain Stamina
223397,6.23,4,9,Awkward Aim
2315558,6.16,4,9.3,High Density Reading
1145198,5.93,4,9.2,Flow Aim
843597,5.99,5.2,10,General Mechanics
1819629,6.08,4.9,10,Precision
912722,5.89,5.9,10,Alt
